id,code,name,note,user_type_id:id,reconcile,chart_template_id:id
account_template_ans_313119012,313119012,Taxa de Administração de Benefícios - Contratos Não Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_313129011,313129011,Taxa de Administração de Benefícios - Contratos Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_313129012,313129012,Taxa de Administração de Benefícios - Contratos Não Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_314119011,314119011,Indenizações com Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_314219019,314219019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_315119011,315119011,Indenizações com Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_315219019,315219019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_321119011,321119011,(-) Tributos Federais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321119012,321119012,(-) Tributos Estaduais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321119013,321119013,(-) Tributos Municipais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321119091,321119091,Tributos Federais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321119092,321119092,Tributos Estaduais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321119093,321119093,Tributos Municipais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321129011,321129011,(-) Tributos Federais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321129012,321129012,(-) Tributos Estaduais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321129013,321129013,(-) Tributos Municipais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321129091,321129091,Tributos Federais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321129092,321129092,Tributos Estaduais,,,,l10n_br_coa_ans_chart_template
account_template_ans_321129093,321129093,Tributos Municipais,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119011,331119011,Implantação de Planos,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119012,331119012,Inscrições,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119013,331119013,Reembolso Despesas Cadastrais,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119014,331119014,Confecção de Carteiras,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119015,331119015,Recuperação de Custos de Emissão de Apólices,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119016,331119016,Receitas com Participações em Lucros de Resseguros,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119017,331119017,Multa Recebida por Cancelamento de Contrato,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119019,331119019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119021,331119021,Receitas com Venda de Carteira,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119091,331119091,Reversão da Prov. Sobre Contraprest. Pecuniárias/Prêmios a Receber de Assist. Méd- Hospitalar,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119092,331119092,Reversão da Provisão Sobre Demais Créditos de Operações de Assist. Méd-Hospitalar,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119093,331119093,Reversão da Provisão Sobre Outros Créditos de Administradora de Benefícios,,,,l10n_br_coa_ans_chart_template
account_template_ans_331119094,331119094,Reversão da Provisão Sobre Taxa de Administração de Benefícios a Receber,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129011,331129011,Implantação de Planos,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129012,331129012,Inscrições,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129013,331129013,Reembolso Despesas Cadastrais,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129014,331129014,Confecção de Carteiras,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129015,331129015,Recuperação de Custos de Emissão de Apólices,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129016,331129016,Receitas com Participações em Lucros de Resseguros,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129017,331129017,Multa Recebida por Cancelamento de Contrato,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129019,331129019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129021,331129021,Receitas com Venda de Carteira,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129091,331129091,"Reversão da Prov. Sobre Contraprest. Pecuniárias/Prêmios a Receber de Assist.
Odontológica",,,,l10n_br_coa_ans_chart_template
account_template_ans_331129092,331129092,Reversão da Provisão Sobre Demais Créditos de Operações de Assist. Odontológica,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129093,331129093,Reversão da Provisão Sobre Outros Créditos de Administradora de Benefícios,,,,l10n_br_coa_ans_chart_template
account_template_ans_331129094,331129094,Reversão da Provisão Sobre Taxa de Administração de Benefícios a Receber,,,,l10n_br_coa_ans_chart_template
account_template_ans_332119011,332119011,Receitas com Prestação de Serviços,,,,l10n_br_coa_ans_chart_template
account_template_ans_332119012,332119012,(-) Dedução de Receitas com Prestação de Serviços,,,,l10n_br_coa_ans_chart_template
account_template_ans_332119021,332119021,Taxa de Administração,,,,l10n_br_coa_ans_chart_template
account_template_ans_332129011,332129011,Receitas com Prestação de Serviços,,,,l10n_br_coa_ans_chart_template
account_template_ans_332129012,332129012,(-) Dedução de Receitas com Prestação de Serviços,,,,l10n_br_coa_ans_chart_template
account_template_ans_332129021,332129021,Taxa de Administração,,,,l10n_br_coa_ans_chart_template
account_template_ans_332139011,332139011,Receitas Operacionais com o Serviço Único de Saúde - SUS,,,,l10n_br_coa_ans_chart_template
account_template_ans_332139012,332139012,(-) Dedução de Receitas com o SUS,,,,l10n_br_coa_ans_chart_template
account_template_ans_332149011,332149011,Receitas Operacionais com o Serviço Único de Saúde - SUS,,,,l10n_br_coa_ans_chart_template
account_template_ans_332149012,332149012,(-) Dedução de Receitas com o SUS,,,,l10n_br_coa_ans_chart_template
account_template_ans_332159011,332159011,Outras Receitas de Prestação de Serviços,,,,l10n_br_coa_ans_chart_template
account_template_ans_332159012,332159012,(-) Dedução de Outras Receitas Prestação de Serviços,,,,l10n_br_coa_ans_chart_template
account_template_ans_332169011,332169011,Taxa de Administração de Intercâmbio Eventual,,,,l10n_br_coa_ans_chart_template
account_template_ans_332169012,332169012,Receita de Intercâmbio Eventual por Diferença de Tabela,,,,l10n_br_coa_ans_chart_template
account_template_ans_332179011,332179011,Taxa de Administração de Intercâmbio Eventual,,,,l10n_br_coa_ans_chart_template
account_template_ans_332179012,332179012,Receita de Intercâmbio Eventual por Diferença de Tabela,,,,l10n_br_coa_ans_chart_template
account_template_ans_332189011,332189011,Outras Receitas Operacionais,,,,l10n_br_coa_ans_chart_template
account_template_ans_333119011,333119011,Receitas Operacionais de Outras Atividades (Autogestões - Lei 13.127),,,,l10n_br_coa_ans_chart_template
account_template_ans_333119012,333119012,Receitas Operacionais de Outras Atividades (Confederações e Federações de Cooperativas),,,,l10n_br_coa_ans_chart_template
account_template_ans_341119011,341119011,(-) Tributos Federais,,,,l10n_br_coa_ans_chart_template
account_template_ans_341119012,341119012,(-) Tributos Estaduais,,,,l10n_br_coa_ans_chart_template
account_template_ans_341119013,341119013,(-) Tributos Municipais,,,,l10n_br_coa_ans_chart_template
account_template_ans_341129011,341129011,(-) Tributos Federais,,,,l10n_br_coa_ans_chart_template
account_template_ans_341129012,341129012,(-) Tributos Estaduais,,,,l10n_br_coa_ans_chart_template
account_template_ans_341129013,341129013,(-) Tributos Municipais,,,,l10n_br_coa_ans_chart_template
account_template_ans_351119011,351119011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_351119012,351119012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_351119013,351119013,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351119019,351119019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351149011,351149011,Oscilação do Valor de Cotas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351149012,351149012,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351149019,351149019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351189011,351189011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_351189012,351189012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_351189013,351189013,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351189019,351189019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351219011,351219011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_351219012,351219012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_351219013,351219013,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351219019,351219019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351249011,351249011,Oscilação do Valor de Cotas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351249012,351249012,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351249019,351249019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351289011,351289011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_351289012,351289012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_351289013,351289013,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351289019,351289019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351319011,351319011,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351319019,351319019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351349011,351349011,Oscilação do Valor de Cotas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351349012,351349012,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351349019,351349019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_351389011,351389011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_351389012,351389012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_351389013,351389013,Ajuste ao Valor de Mercado,,,,l10n_br_coa_ans_chart_template
account_template_ans_351389019,351389019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_352119011,352119011,Receitas por Recebimentos em Atraso,,,,l10n_br_coa_ans_chart_template
account_template_ans_352219011,352219011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_352219012,352219012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_352219019,352219019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_352229011,352229011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_352229012,352229012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_352229019,352229019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_352249011,352249011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_352249012,352249012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_352249013,352249013,Oscilação Cambial,,,,l10n_br_coa_ans_chart_template
account_template_ans_352249019,352249019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_352319011,352319011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_352319012,352319012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_352329011,352329011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_352329012,352329012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_353119011,353119011,Receitas de Ajustes a Valor Presente,,,,l10n_br_coa_ans_chart_template
account_template_ans_358119011,358119011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_358119012,358119012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_358119019,358119019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_358219011,358219011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_358219012,358219012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_358219019,358219019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_358319011,358319011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_358319012,358319012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_358319019,358319019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_358419011,358419011,Juros sobre Capital Próprio,,,,l10n_br_coa_ans_chart_template
account_template_ans_358919011,358919011,Juros,,,,l10n_br_coa_ans_chart_template
account_template_ans_358919012,358919012,Atualização Monetária,,,,l10n_br_coa_ans_chart_template
account_template_ans_358919013,358919013,Reversão de Encargos por Repactuação de Dívidas,,,,l10n_br_coa_ans_chart_template
account_template_ans_358919019,358919019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_361119011,361119011,Aluguel,,,,l10n_br_coa_ans_chart_template
account_template_ans_361119019,361119019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_361219011,361219011,Resultado de Equivalência Patrimonial,,,,l10n_br_coa_ans_chart_template
account_template_ans_361219012,361219012,Ganho por compra vantajosa (deságio),,,,l10n_br_coa_ans_chart_template
account_template_ans_361319011,361319011,Investimentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_361319012,361319012,Imobilizado,,,,l10n_br_coa_ans_chart_template
account_template_ans_361919011,361919011,Dividendos e Rendimentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_361919019,361919019,Outras Receitas,,,,l10n_br_coa_ans_chart_template
account_template_ans_371119091,371119091,Multas Administrativas aplicadas pela ANS,,,,l10n_br_coa_ans_chart_template
account_template_ans_371119092,371119092,Multas Administrativas aplicadas pela ANS - contingências,,,,l10n_br_coa_ans_chart_template
account_template_ans_371119093,371119093,Multas Administrativas diversas,,,,l10n_br_coa_ans_chart_template
account_template_ans_371119094,371119094,Multas Administrativas diversas - contingências,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111011,411111011,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111012,411111012,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111013,411111013,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111017,411111017,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111019,411111019,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111021,411111021,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111022,411111022,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111023,411111023,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111027,411111027,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111029,411111029,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111031,411111031,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111032,411111032,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111033,411111033,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111037,411111037,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111039,411111039,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111041,411111041,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111042,411111042,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111043,411111043,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111047,411111047,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111049,411111049,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111051,411111051,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111052,411111052,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111053,411111053,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111057,411111057,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111059,411111059,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111061,411111061,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111062,411111062,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111063,411111063,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111067,411111067,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111069,411111069,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111081,411111081,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411111082,411111082,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112031,411112031,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112032,411112032,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112033,411112033,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112034,411112034,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112037,411112037,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112039,411112039,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112041,411112041,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112042,411112042,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112043,411112043,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112044,411112044,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112047,411112047,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112049,411112049,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112051,411112051,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112052,411112052,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112053,411112053,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112054,411112054,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112057,411112057,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112059,411112059,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112061,411112061,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112062,411112062,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112063,411112063,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112064,411112064,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112067,411112067,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112069,411112069,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112081,411112081,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112082,411112082,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411112084,411112084,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121011,411121011,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121012,411121012,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121013,411121013,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121017,411121017,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121019,411121019,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121021,411121021,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121022,411121022,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121023,411121023,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121027,411121027,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121029,411121029,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121031,411121031,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121032,411121032,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121033,411121033,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121037,411121037,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121039,411121039,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121041,411121041,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121042,411121042,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121043,411121043,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121047,411121047,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121049,411121049,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121051,411121051,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121052,411121052,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121053,411121053,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121057,411121057,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121059,411121059,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121061,411121061,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121062,411121062,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121063,411121063,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121067,411121067,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121069,411121069,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121081,411121081,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411121082,411121082,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122031,411122031,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122032,411122032,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122033,411122033,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122034,411122034,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122037,411122037,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122039,411122039,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122041,411122041,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122042,411122042,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122043,411122043,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122044,411122044,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122047,411122047,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122049,411122049,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122051,411122051,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122052,411122052,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122053,411122053,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122054,411122054,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122057,411122057,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122059,411122059,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122061,411122061,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122062,411122062,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122063,411122063,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122064,411122064,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122067,411122067,Despesas com Eventos/Sinistros - Judicial,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122069,411122069,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122081,411122081,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122082,411122082,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411122084,411122084,(-) Recuperação por Reembolso do Contratante,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211011,411211011,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211012,411211012,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211013,411211013,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211019,411211019,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211021,411211021,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211022,411211022,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211023,411211023,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211029,411211029,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211031,411211031,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211032,411211032,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211033,411211033,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211039,411211039,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211041,411211041,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211042,411211042,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211043,411211043,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211049,411211049,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211051,411211051,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211052,411211052,(-) Glosas,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211053,411211053,(-) Recuperação por Co-Participação,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211059,411211059,(-) Outras Recuperações,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211061,411211061,Despesas com Eventos / Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_411211062,411211062,(-) Glosas,,,,l10n_br_coa_ans_chart_template
